PlainsPamirid;plainspamiridm.jpg;plainspamiridf.jpg;Alf?ld|Andronovo-Turanid|Transcaspian|Aralid|Central Pamirid|East Pamirid;87i7uzg.gif
PreNilotid;prenilotidm.jpg;prenilotidf.jpg;Dinkaid|Shillukid|South Nilotid;hdl4r81.gif
ProtoEthiopid;protoethiopidm.jpg;protoethiopidf.jpg;North Ethiopid|Arabian Veddoid|Paleo Saharid|Omotic|Katangid;l8faq9n.gif
ProtoIranid;protoiranidm.jpg;protoiranidf.jpg;Pontid|Iranid|Eurafricanid|Mountain Indid;ju2xma8z.gif
ProtoMalayid;protomalayidm.jpg;protomalayidf.jpg;Kachinid|Micronesid|Dayakid|Nesiotid|Toalid;58wc5it.gif
Pueblid;pueblidm.jpg;pueblidf.jpg;Arizonid|Appalacid|Mexicid|Maya|North Andid|Isthmid;g6dey09g.gif
RobustPolynesid;robustpolynesidm.jpg;robustpolynesidf.jpg;Deutero Malayid|Pacifid|Fijid|Nesiotid|South Polynesid;dpmuys0.gif
SaharanEthiopid;saharanethiopidm.jpg;saharanethiopidf.jpg;Moorish|North Ethiopid|Fezzanid|Paleo Saharid|West Ethiopid|Central Ethiopid;lrk05zg2.gif
TransMediterranid;transmediterranidm.jpg;transmediterranidf.jpg;GracileMediterranid|Pontid|Eurafricanid|Arabid|Libyid|Egyptid;dwbnm2fg.gif
Samoyedic;samoyedicm.jpg;samoyedicf.jpg;North Lappid|Baykal|Uralid|Katanga|Aralid|Yeniseiy;5091hc53.gif
Sandawe;sandawem.jpg;sandawef.jpg;Paleo Saharid|Maasai|Hadza|North Bantuid|Khoid|Xhosaid;6mmyq7z.gif
Satsuma;satsumam.jpg;satsumaf.jpg;Manchu-Korean|Ishikawa|Chikuzen|Choshiu|Tonkinesid|Chukiangid;cm184zq1.gif
ScandoLappid;scandolappidm.jpg;scandolappidf.jpg;Strandid|North Lappid|Ladogan|Savolaxid;9aavnrh.gif
Shari;sharim.jpg;sharif.jpg;Senegalid|East Sudanid|Sudanid|Shillukid|Equatorial Sudanid|Dinkaid;3bv5t29c.gif
Senegalid;senegalidm.jpg;senegalidf.jpg;West Ethiopid|Sudanid|Casamance|Shari|Sudano Guinesid;614lb1jz.gif
Shillukid;shillukidm.jpg;shillukidf.jpg;Shari|Pre Nilotid|Dinkaid|Nilo Hamitic|South Nilotid;6n7yivor.gif
Sinhalesid;sinhalesidm.jpg;sinhalesidf.jpg;Keralid|Gracile Indid||Karnatid;ineknthw.gif
Siwa;siwam.jpg;siwaf.jpg;Berberid|Egyptid|Targid|North Ethiopid|Fezzanid;v8a6xo3u.gif
Sonorid;sonoridm.jpg;sonoridf.jpg;California Pacifid|Appalacid|Californid|Maya||Mexicid;eb2x8rvs.gif
SudanoGuinesid;sudanoguinesidm.jpg;sudanoguinesidf.jpg;Senegalid|Sudanid|Casamance|Equatorial Sudanid|Guinesid|Guineo Camerunian;v5i7hwp0.gif
SouthAmazonid;southamazonidm.jpg;southamazonidf.jpg;West Amazonid|North Amazonid|Central Andid|Lagoa Santa|Pampid|Botocudo;nnjmrfid.gif
SouthAndid;southandidm.jpg;southandidf.jpg;North Andid|Central Andid|Pampid|Patagonid|South Fuegid;72wqljt.gif
SouthEthiopid;southethiopidm.jpg;southethiopidf.jpg;Central Ethiopid|East Ethiopid|Omotic|Maasai|North Bantuid;cl68kbr0.gif
SouthNilotid;southnilotidm.jpg;southnilotidf.jpg;Shillukid|Pre Nilotid|Dinkaid|Nilo Hamitic|Mundu Mangbeto|Maasai;h73xnbbq.gif
SouthPalaungid;southpalaungidm.jpg;southpalaungidf.jpg;Palaungid|East Palaungid|Kachinid|East Shanid|Dayakid|Khmerid;g1jh7t7.gif
Tapirid;tapiridm.jpg;tapiridf.jpg;Jahai Semangid|Aetid|Mountain Melanesid|Brachio Melanesid|Barrinean;7725aw15.gif
Targid;targidm.jpg;targidf.jpg;Libyid|Trans Mediterranid|Moorish|Siwa|West Ethiopid;po4580m.gif
Tasmanid;tasmanidm.jpg;tasmanidf.jpg;Desert Australid|Paleo Melanesid|South Australid|Barrinean;d0pmr7kb.gif
Toalid;toalidm.jpg;toalidf.jpg;Senoid|Aetid|Dayakid|Proto Malayid;clzlm8y.gif
Tonkinesid;tonkinesidm.jpg;tonkinesidf.jpg;Changkiangid|Satsuma|East Palaungid|Chukiangid|East Shanid|Annamid;4rs29f7.gif
Transcaspian;transcaspianm.jpg;transcaspianf.jpg;Aralid|Andronovo-Turanid|Pontid|Plains Pamirid|Iranid|Indo Iranid;alcrle6m.gif
Tronder;tronderm.jpg;tronderf.jpg;Hallstatt|Borreby|Paleo Atlantid|Dalofaelid|Anglo-Saxon|Aisto Nordid;4w7zzgb5.gif
Vedda;veddam.jpg;veddaf.jpg;North Gondid|Senoid|Malid|South Gondid|Arabian Veddoid|Karnatid;miyrixa9.gif
WestAmazonid;westamazonidm.jpg;westamazonidf.jpg;Isthmid|North Amazonid|Lagoa Santa|South Amazonid;6kzggpb.gif
WestEthiopid;westethiopidm.jpg;westethiopidf.jpg;Moorish|Targid|Senegalid|Saharan Ethiopid;q9knarb.gif
Xhosaid;xhosaidm.jpg;xhosaidf.jpg;Chopi-Tswana|Sandawe|Kalaharid|Fengu-Pondo|Karroid;v2ck9uny.gif
Yakonin;yakoninm.jpg;yakoninf.jpg;Choshiu|Ishikawa|Huanghoi|Chikuzen|Tibetid;vpeyeoy.gif
basic/Sinid;basic/sinidm.jpg;basic/sinidf.jpg;Tungid|Sibirid|South Mongolid;wftqofkl.gif
basic/Sudanid;basic/sudanidm.jpg;basic/sudanidf.jpg;Congolid|Nilotid|Bantuid;h5cltxf.gif
basic/Tungid;basic/tungidm.jpg;basic/tungidf.jpg;Sibirid|Eskimid|Turanid|Sinid;t2q7ql6f.gif
basic/Veddid;basic/veddidm.jpg;basic/veddidf.jpg;Indo Melanid|Melanesid|Negritid|Australid;o1qzjk8.gif
basic/SouthMongolid;basic/southmongolidm.jpg;basic/southmongolidf.jpg;Tungid|Sinid|Polynesid|Amazonid;0zj6n9xo.gif
